index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
1749,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(N[C@@H](C)C(=O)O)c2C#N)cc1,0.066,cyp_2c9,train,train
1754,C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](C[C@@H]2O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,4.0,cyp_2c9,test,test
1765,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OCCCN(C)C)nc4)cc23)c1F,5.0,cyp_2c9,train,test
1766,Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,8.7,cyp_2c9,train,test
1767,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,11.0,cyp_2c9,train,train
1768,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,35.0,cyp_2c9,train,train
1769,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,1.4,cyp_2c9,train,train
1773,Fc1cc(OC(F)(F)C(F)F)cc([C@@](Cc2ccccc2)(Nc2nc3cc(F)cc(F)c3[nH]2)c2ccc(Cl)cn2)c1,15.0,cyp_2c9,train,train
1790,Cn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(C(F)(F)F)nc3)n2c1=O,1.9,cyp_2c9,train,train
1791,O=C(O)CCN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,12.572,cyp_2c9,train,train
1792,O=C1COc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc2N1,1.562,cyp_2c9,test,train
1793,O=c1[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc2n1[C@@H]1C[C@@H]2COCCN2C1,1.6,cyp_2c9,train,test
1801,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,7.86,cyp_2c9,train,train
1805,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccn3)CC2)c(C(F)(F)F)c1,3.0,cyp_2c9,train,train
1806,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccc(F)cc3)CC2)c(C(F)(F)F)c1,8.0,cyp_2c9,test,test
1810,Clc1cccc(Sc2ccccc2N2CCNCC2)c1Cl,40.0,cyp_2c9,train,train
1819,CCCSc1nc2cc(OC)ccc2[nH]1,35.8,cyp_2c9,test,train
1829,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(Cl)c4F)n2CCO3)ccn1,5.26,cyp_2c9,train,train
1834,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCCC5)nc4)cc23)c1F,5.0,cyp_2c9,train,train
1846,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,8.94,cyp_2c9,train,train
1847,O=C(Nc1nc2ccc(O)cc2s1)c1c(F)ccc(O)c1F,54.0,cyp_2c9,train,train
1851,Cc1cc(C(=O)NC2CC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,8.1,cyp_2c9,train,train
1852,Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.5,cyp_2c9,train,test
1856,O=C(NC[C@]1(CC2CC2)CC[C@@H](S(=O)(=O)c2c[nH]nn2)CC1)c1ccc(Cl)cc1Cl,0.01,cyp_2c9,train,train
1869,CC(C)C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,7.0,cyp_2c9,train,train
1872,CCc1ccc2c(c1)[nH]c(=O)c1nc(-c3ccccc3Cl)[nH]c12,21.0,cyp_2c9,train,train
1877,COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,1.2,cyp_2c9,train,train
1878,Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)[C@H](C)O)C1,14.0,cyp_2c9,train,train
1879,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,7.9,cyp_2c9,test,train
1902,C[C@@H](O[C@H]1CN2C(=O)C=C(C3=CCN(C(C)(C)C)CC3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,36.5,cyp_2c9,train,test
1907,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,5.0,cyp_2c9,train,train
1914,Cc1cc(-c2cnc3ccn(Cc4ccccn4)c3c2)ccc1F,3.2,cyp_2c9,train,train
1915,Cc1cc(-c2cnc3ccn(CC4CCOC4)c3c2)ccc1F,3.4,cyp_2c9,train,train
1916,COc1ccc2[nH]c(SCC3CCCCC3)nc2c1,4.41,cyp_2c9,train,train
1918,N#Cc1csc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,2.9,cyp_2c9,train,train
1922,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,13.0,cyp_2c9,train,train
1927,COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)s3)cc2)[nH]1)C(C)C,21.0,cyp_2c9,train,train
1930,O=C1NCCC12CCN(c1c(Cl)cncc1-c1ccc(N3CCOCC3)cc1)CC2,2.9,cyp_2c9,test,train
1931,C[C@@H](c1ccc(-c2ccc(C#N)cn2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,22.2,cyp_2c9,train,train
1942,c1cc([C@H]2CC[C@H](N3CCCC3)CC2)ccc1OCCCN1CCCCC1,15.3,cyp_2c9,test,train
1957,O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,0.35,cyp_2c9,train,train
1963,Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(N)=O)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,22.0,cyp_2c9,train,test
1969,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,0.12,cyp_2c9,train,train
1970,CC(C)(C)OC(=O)N1CCCC(CCNC(=O)c2cc3cnccc3[nH]2)C1,3.4,cyp_2c9,train,train
1973,NC(=O)c1sc(-c2ccc(F)cc2)cc1N,7.0,cyp_2c9,train,train
1977,COc1nc(-c2csc(Nc3c4c(nn3CC(F)(F)F)CCC4)n2)ccc1-n1cnc(C)c1,11.0,cyp_2c9,train,train
1978,CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)CCC2(C)C,48.0,cyp_2c9,train,train
1981,CCc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cn1,1.4,cyp_2c9,train,train
1983,CC(c1cccc(C(F)(F)F)c1)n1cnc(-n2ccc(NC(=O)c3cscn3)cc2=O)c1,2.1,cyp_2c9,train,train
1987,Cc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cn1,4.9,cyp_2c9,train,train
1988,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,3.0,cyp_2c9,train,train
1990,O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2ccccc21,0.6,cyp_2c9,train,train
1999,COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(C(=O)NCC2CCOCC2)n1,1.6,cyp_2c9,train,train
2003,O=C(CCc1noc2c1ccc1c(F)c(O)ccc12)NC1=C(C(=O)O)CCCC1,2.0,cyp_2c9,train,train
2004,O=C(CCc1cn2c(n1)sc1cc(O)ccc12)NC1=C(C(=O)O)CCCC1,12.0,cyp_2c9,test,train
2005,O=C(CCc1cn2c(n1)sc1cc(O)ccc12)NC1=C(C(=O)O)CCC1,12.0,cyp_2c9,train,train
2009,C[C@@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,0.6,cyp_2c9,train,test
2010,CCC1CN(C(=O)Nc2ccccc2)c2ccc(-c3ccc(OCC(C)(C)C(=O)O)nc3)cc2O1,0.5,cyp_2c9,train,train
2013,CCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,0.35,cyp_2c9,train,test
2014,COC(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,1.1,cyp_2c9,train,train
2020,Cc1cccc(C)c1CNc1cccc2c1nc(C)n2C,8.8,cyp_2c9,train,train
2024,O=C(O)c1cccc(-n2cccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,7.3,cyp_2c9,train,train
2028,Cc1cccc(N2CNC(=O)C23CCN(C[C@H](C)NC(=O)c2ccc(Br)cc2)CC3)c1,13.3,cyp_2c9,train,train
2029,C[C@H]1CN(c2cc(N(CCO)Cc3cccc4ccccc34)[nH]c(=O)n2)CCO1,4.0,cyp_2c9,train,train
2031,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,16.0,cyp_2c9,train,test
2032,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,1.7,cyp_2c9,train,train
2034,Cc1noc(/C(=C/c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c2ccc(S(C)(=O)=O)cc2)n1,0.20000000000000004,cyp_2c9,train,train
2035,CC(C)(O)C(F)(Cc1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,4.6,cyp_2c9,train,test
2036,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,9.6,cyp_2c9,train,train
2039,C[C@@H]1CN(Cc2ccc(/C=C/c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccccc56)ccc34)cc2)C[C@H](C)O1,0.8,cyp_2c9,train,train
2045,CC(C)(c1cc(-c2cccc(-c3ccc(CCC(=O)O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,9.8,cyp_2c9,train,train
2055,O=C(N[C@H]1CC[C@H](O)CC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,40.0,cyp_2c9,train,train
2058,CCOC1(c2ccc(Br)cc2)SC=C(C)n2c1noc2=O,18.4,cyp_2c9,test,test
2066,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,78.7,cyp_2c9,train,train
2068,COc1ccc2[nH]c(SCc3ccccc3)nc2c1,9.73,cyp_2c9,test,train
2072,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,4.3,cyp_2c9,train,train
2073,COC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,20.1,cyp_2c9,train,train
2076,Cc1cc2cc(N/C(=N\C(=O)c3ccc[n+]([O-])c3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,100.0,cyp_2c9,train,train
2077,Cc1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,9.0,cyp_2c9,train,test
2080,CC(C)(O)C(=O)C(Cc1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,3.6,cyp_2c9,train,train
2081,CC(C)(c1cc(-c2cccc(CC(F)(c3ccc(S(C)(=O)=O)cc3)S(C)(=O)=O)c2)c2ncccc2c1)S(C)(=O)=O,4.5,cyp_2c9,train,train
2082,CC(C)(c1cc(-c2cccc(CC(F)(c3ccc(S(C)(=O)=O)cc3)S(=O)(=O)C3CC3)c2)c2ncccc2c1)S(C)(=O)=O,3.8,cyp_2c9,test,test
2083,CC(C)(c1cc(-c2cccc(CC(F)(c3ccc(S(C)(=O)=O)cc3)C(O)(C3CC3)C3CC3)c2)c2ncccc2c1)S(C)(=O)=O,2.95,cyp_2c9,test,train
2089,O=C(Cn1ccnc1)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,8.0,cyp_2c9,test,train
2094,Cc1cc(Cl)cc2c(-c3ccccc3)c(C(=O)O)c(N3CCCCC3)nc12,12.0,cyp_2c9,train,train
2096,C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C[C@H](C)O1,0.75,cyp_2c9,train,test
2097,O=C(NCc1cnccn1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,0.46,cyp_2c9,train,train
2098,O=C(NCc1cncc(F)c1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,0.074,cyp_2c9,train,test
2100,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,3.16228,cyp_2c9,train,train
2104,Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC(C(=O)O)C2CCC(=O)CC2)c(C)c1,9.4,cyp_2c9,train,train
2105,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,3.6,cyp_2c9,train,test
2106,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,0.05,cyp_2c9,train,train
2107,O=C(NCc1ccc(S(=O)(=O)C2CCCCC2)cc1)N1Cc2ccncc2C1,0.08,cyp_2c9,train,train
2108,CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2s1,7.2,cyp_2c9,test,test
2109,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1Cc1ccccc1,0.5,cyp_2c9,train,test
2110,O=C(O)[C@H](Cc1ccc(-n2c(C3(C(F)(F)F)CC3)nc3cccnc32)cc1)NC1=C(Br)C(=O)C12CCCCC2,8.0,cyp_2c9,train,test
2117,Cn1c(=O)c2cc(O)ccc2c2ccc(CCC(=O)Nc3ccccc3C(=O)O)cc21,4.7,cyp_2c9,train,train
2118,O=C(CCc1noc2c1CCc1cc(O)ccc1-2)NC1=C(C(=O)O)CCC1,47.0,cyp_2c9,train,train
2132,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(N(C)C)nc4)cc23)c1F,5.0,cyp_2c9,train,train
2139,CC(C)(c1cc(-c2cccc(-c3ccncc3)c2)c2ncccc2c1)S(C)(=O)=O,0.11,cyp_2c9,train,train
2145,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(Cl)cn2)n1,11.0,cyp_2c9,train,train
2146,CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2)c1,5.1,cyp_2c9,train,train
2148,CC(C)(c1cc(-c2cccc(-c3cccc(CCC(=O)O)c3)c2)c2ncccc2c1)S(C)(=O)=O,7.2,cyp_2c9,train,train
2149,CC(C)(O)c1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)c[n+]1[O-],15.0,cyp_2c9,train,train
2150,CC(C)(c1cc(-c2cccc(-c3cnc4nc[nH]c4c3)c2)c2ncccc2c1)S(C)(=O)=O,2.9,cyp_2c9,train,train
2155,Cc1cc(-c2cnc3ccn(CC(=O)N(C)C)c3c2)ccc1Cl,9.3,cyp_2c9,test,train
2160,COc1ccc(N2C(=O)[C@@H](Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)[C@H]2C(=O)O)cc1,2.2,cyp_2c9,train,test
2161,COc1cccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)c1,0.65,cyp_2c9,train,train
2162,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)cc1,2.3,cyp_2c9,train,train
2163,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,0.063,cyp_2c9,train,test
2164,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@@H](C)N)c(C)c34)ccc2[nH]1,9.7,cyp_2c9,train,train
2166,COC(=O)[C@H](Cc1c[nH]cn1)NCc1ccccc1,20.0,cyp_2c9,train,test
2167,Clc1ccc(Cn2cc(-c3ccncc3)cn2)c(Cl)c1,0.5,cyp_2c9,train,test
2168,Cc1cnc(CNc2cc(-c3ccccc3)nc(-c3ccncc3)n2)nc1,4.8,cyp_2c9,train,train
2175,COc1cccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,23.0,cyp_2c9,train,train
2177,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,8.3,cyp_2c9,train,train
2183,O=C(C1CCN(c2ccncc2)CC1)N1CC[C@@H](CNS(=O)(=O)/C=C/c2ccc(-c3ccc(Cl)s3)s2)C1,1.47,cyp_2c9,train,test
2192,COc1cc(-c2ccc(C(F)(F)F)cc2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,2.8,cyp_2c9,train,train
2193,COc1cc(-c2ccc(Cl)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,1.3,cyp_2c9,train,train
2194,COc1cc(-c2cccc(C(F)(F)F)c2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,2.1,cyp_2c9,train,train
2195,COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5ncccn5)ccc43)cc2F)ccc1Cl,13.0,cyp_2c9,train,test
2208,COC(=O)N[C@@H](C)/C=C/c1cnc(Oc2ccc(OC(C)C)cc2)s1,2.7,cyp_2c9,train,train
2209,CC(=O)N[C@@H](C)/C=C/c1cnc(Oc2ccc(OCC3CC3)cc2Cl)s1,3.5,cyp_2c9,train,train
2211,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)nc1,0.0045,cyp_2c9,test,test
2233,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,4.0,cyp_2c9,train,train
2240,Cc1ncc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3)CCC2)cc1C(=O)O,9.0,cyp_2c9,test,train
2242,CC(C)c1nc(CN(C)C(=O)N[C@@H](Cc2cn(C)cn2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,4.7,cyp_2c9,train,train
2243,CC(C)CN1CCC(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,0.19,cyp_2c9,test,train
2269,CC(C)(O)C(Cc1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,6.4,cyp_2c9,train,train
2270,COP(=O)(OC)C(Cc1cccc(-c2cc(C(C)(C)S(C)(=O)=O)cc3cccnc23)c1)c1ccc(S(C)(=O)=O)cc1,11.4,cyp_2c9,train,test
2275,CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],59.0,cyp_2c9,test,train
2283,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OC)nc4OC)cc23)c1F,5.0,cyp_2c9,train,test
2289,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,1.0,cyp_2c9,train,test
2295,Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(C)cn3)cc2)nc1,0.012,cyp_2c9,train,train
2296,Cc1cc(C2=NC(C)(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,47.0,cyp_2c9,test,train
2297,Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,2.8,cyp_2c9,train,train
2298,O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)cc(Cl)c2)nc1C(F)(F)F,13.0,cyp_2c9,train,train
2299,O=C(NCC1CCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,3.0,cyp_2c9,train,test
2315,CC(=O)N[C@@H](C)/C=C/c1nnc(Oc2ccc(OCC3CC3)cc2Cl)s1,15.0,cyp_2c9,train,train
2322,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,13.0,cyp_2c9,train,test
2323,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)[C@@H]3CC[C@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,0.2,cyp_2c9,test,train
2324,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,0.5,cyp_2c9,train,test
2325,CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,2.6,cyp_2c9,train,train
2333,CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)co1,14.0,cyp_2c9,train,train
2345,N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,5.0,cyp_2c9,train,train
2346,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(S(C)(=O)=O)cc4)cc23)c1F,5.0,cyp_2c9,train,train
2349,COc1ncc(F)c(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)n1,0.858,cyp_2c9,test,train
2356,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCOCC2)n1,0.11,cyp_2c9,train,train
2359,CC(=O)N1CCC(C(=O)N2C[C@@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@H](c3ccc(F)cc3C)C2)CC1,89.0,cyp_2c9,test,train
2366,Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,4.0,cyp_2c9,test,test
2370,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,16.0,cyp_2c9,train,train
2379,O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2ccccn2)C1,66.0,cyp_2c9,train,train
2380,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,19.0,cyp_2c9,train,train
2381,CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,0.7943300000000001,cyp_2c9,train,test
2385,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,6.0,cyp_2c9,train,train
2387,Cn1c(-c2ccc(-c3cnccn3)cc2)nnc1C1(c2ccc(Cl)cc2)CCC1,13.0,cyp_2c9,test,train
2390,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,4.0,cyp_2c9,test,train
2400,Nc1cc(CN2CCC(F)(C(=O)N3CCC(N4Cc5ccccc5Cc5ccccc54)CC3)CC2)ccn1,4.0,cyp_2c9,test,train
2401,CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,0.7943300000000001,cyp_2c9,train,train
2408,O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,11.405,cyp_2c9,train,train
2410,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,3.0,cyp_2c9,train,train
2414,Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4cccc(OC(F)(F)F)c4)n2CCO3)ccn1,14.3,cyp_2c9,train,train
2415,FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,0.934,cyp_2c9,train,train
2416,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,3.44,cyp_2c9,train,test
2418,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,31.62278,cyp_2c9,test,train
2419,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.041,cyp_2c9,train,test
2422,CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,60.5,cyp_2c9,train,test
2425,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(C#CCOC)cc23)c1F,5.0,cyp_2c9,test,train
2429,CC(C)c1noc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,64.0,cyp_2c9,test,test
2430,C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,45.0,cyp_2c9,train,train
2431,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccccc2)[C@@H]3C)n1,12.0,cyp_2c9,train,train
2437,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,10.5,cyp_2c9,train,test
2438,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,15.0,cyp_2c9,test,train
2448,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,1.0,cyp_2c9,train,test
2454,Fc1cc(OC(F)(F)C(F)F)cc([C@@](Cc2ccccc2)(Nc2nc3ccccc3[nH]2)c2ccc(Cl)cn2)c1,19.0,cyp_2c9,train,train
2458,CCCS(=O)(=O)Nc1cccc(C(=O)c2c[nH]c3ncc(-c4cnc(N(C)C)nc4)cc23)c1F,5.0,cyp_2c9,train,train
2482,CC(=O)N1CCC(C(=O)N2C[C@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)[C@@H](c3ccc(F)cc3C)C2)CC1,9.0,cyp_2c9,train,test
2487,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,2.882,cyp_2c9,train,train
