Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
COc1ccc(N(CCCl)CCCl)c2cc([N+](=O)[O-])oc12,1,ames,test,train
COc1ccc(N(CCCl)CCCl)c2oc([N+](=O)[O-])cc12,1,ames,test,train
COc1ccc(N)c(C)c1,1,ames,train,train
COc1ccc(N)c(OC)c1,1,ames,train,train
COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1,ames,test,train
COc1ccc(N)cc1,1,ames,train,test
COc1ccc(N)cc1N,1,ames,train,train
COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,ames,test,train
COc1ccc(N=Nc2ccc(N(C)C)cc2)cn1,1,ames,train,train
COc1ccc(N=O)cc1,1,ames,train,train
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,1,ames,train,train
COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1,ames,train,train
COc1ccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc1OC,0,ames,train,train
COc1ccc(NOS(=O)(=O)O)cc1N,1,ames,train,train
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,ames,test,train
COc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1OC,1,ames,train,train
COc1ccc(Nc2ccc(OC)cc2)cc1,0,ames,train,train
COc1ccc(O)c(C(C)(C)C)c1,0,ames,train,train
COc1ccc(O)c(CNCCCNc2ccnc3cc(Cl)ccc23)c1,0,ames,train,test
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,1,ames,train,train
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1CCOC1O4,0,ames,train,train
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)[C@@H]1C=CO[C@H]1O4,1,ames,test,train
COc1ccc(O)cc1,0,ames,train,train
COc1ccc(O)cc1C(C)(C)C,0,ames,train,train
COc1ccc(OC)c(N=Nc2c(O)ccc3ccccc23)c1,1,ames,test,train
COc1ccc(OC)cc1,0,ames,train,train
COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,0,ames,train,train
COc1ccc(Sc2c([N+](=O)[O-])cc(C#N)cc2[N+](=O)[O-])cc1,1,ames,train,train
COc1ccc([C@H]2CC(=O)c3cc(OC)cc(OC)c32)cc1,0,ames,train,train
COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,1,ames,train,train
COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1,ames,train,train
COc1ccc([N+](=O)[O-])cc1,1,ames,train,train
COc1ccc([N+](=O)[O-])cc1N,1,ames,train,train
COc1ccc([N+](=O)[O-])cc1N=Nc1c(O)c(C(=O)Nc2cccc([N+](=O)[O-])c2)cc2ccccc12,1,ames,train,train
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,ames,train,train
COc1ccc([N+](=O)[O-])cc1[O-],0,ames,train,train
COc1ccc([N+](=O)[O-])ccc1=O,1,ames,train,test
COc1ccc([NH3+])cc1,1,ames,train,train
COc1ccc([Se]c2ccc(OC)cc2)cc1,1,ames,test,train
COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,0,ames,train,test
COc1ccc2[nH]c(N)nc2c1,0,ames,train,train
COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,1,ames,test,train
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,ames,train,train
COc1ccc2c(CBr)cc(=O)oc2c1,0,ames,train,train
COc1ccc2c(O)c(-c3ccccc3)c(=O)[nH]c2c1,0,ames,train,train
COc1ccc2c(OC)c3c(nc2c1OC)OCC3,1,ames,train,train
COc1ccc2c(OC)c3ccoc3nc2c1,1,ames,train,train
COc1ccc2c(c1)-c1c(OC)c(OC)cc3ccnc(c13)C2=O,0,ames,train,train
COc1ccc2c(c1)-c1nccc3cc(OC)c(O)c(c13)C2=O,1,ames,train,train
COc1ccc2c(c1)-c1nccc3cc(OC)c(OC)c(c13)C2=O,1,ames,train,test
COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13,1,ames,train,train
COc1ccc2c(c1)C(=O)c1nccc3cc(OC)c(OC)c-2c13,1,ames,train,train
COc1ccc2c(c1)C(=O)c1nccc3cc4c(c-2c13)OCO4,1,ames,train,train
COc1ccc2c(c1)C1CCCCC1C1OC21,0,ames,train,train
COc1ccc2c(c1)C1CCCCC1C=C2,1,ames,train,train
COc1ccc2c(c1)[nH]c1c(C)nccc12,1,ames,test,train
COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1ccc2cccnc2c1,0,ames,test,train
COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cncc2ccccc12,0,ames,train,train
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,ames,test,train
COc1ccc2c(c1)c1cc(OC)ccc1c1c3ccc(OC)cc3c3cc(OC)ccc3c21,1,ames,train,train
COc1ccc2c(c1)nc(N)n2C,1,ames,train,test
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,0,ames,train,train
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,0,ames,train,train
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1=C2)OCO4,0,ames,train,test
COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4,1,ames,train,train
COc1ccc2c(cc3c4c(cc5c(c42)OCO5)C(=O)C(=O)N3C)c1OC,1,ames,test,test
COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,1,ames,train,train
COc1ccc2c(ccc3c4c(ccc32)C(C)=CC4)c1,1,ames,train,train
COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1,ames,train,test
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0,ames,test,train
COc1ccc2c3c([nH]c2c1)C1CC2C(CN1CC3)C(OC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)CC(OC)C2OC(C)=O,0,ames,train,train
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,1,ames,test,train
COc1ccc2c3c(cccc13)OC([N+](=O)[O-])=C2,1,ames,train,train
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0,ames,test,train
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,0,ames,train,train
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0,ames,train,train
COc1ccc2cc(CCC(C)=O)ccc2c1,0,ames,train,test
COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1,1,ames,train,train
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1,ames,train,test
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,ames,train,train
COc1ccc2cc3c4c(cc(OC)c(OC)c4c2c1)CCN3C,0,ames,train,test
COc1ccc2cccc3c2c1C(=O)N(C)C3=O,0,ames,train,train
COc1ccc2nc(C(F)(F)F)c3c(c2c1)CC[C@]1(C[C@H]2C(=O)N[C@]4(C(=O)NS(=O)(=O)C5(C)CC5)C[C@H]4/C=C\CCCCC[C@H](NC(=O)OCC(C)C)C(=O)N2C1)O3,0,ames,test,test
COc1ccc2nc(C)c3c(C)nc(-c4c(C)nn(C)c4C)n3c2n1,0,ames,test,train
COc1ccc2nc(C)c3c(C)nc(-c4cc(Cl)ccc4Cl)n3c2n1,0,ames,train,train
COc1ccc2nc(C)c3c(C)nc(-c4ccccc4C)n3c2n1,0,ames,train,train
COc1ccc2nc(C)c3c(C)nc(-c4cnccc4C)n3c2n1,0,ames,train,train
COc1ccc2nc(N)sc2c1,1,ames,train,train
COc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,1,ames,train,train
COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN(C)C)c3ccc(Cl)cc3)c2n1,0,ames,test,train
COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1,1,ames,train,train
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,1,ames,train,train
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1,ames,test,train
COc1ccc2nc3occc3c(OC)c2c1,1,ames,train,test
COc1ccc2oc([N+](=O)[O-])cc2c1N(CCCl)CCCl,1,ames,test,train
COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,1,ames,test,train
COc1cccc(-c2nc(N)nc3c2C(=O)c2ccccc2-3)c1,0,ames,test,train
COc1cccc(-c2nnc(SCc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)o2)c1,0,ames,test,test
COc1cccc(-c2nnc(SCc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)s2)c1,0,ames,test,train
COc1cccc(/C=C/c2ccc(N)cc2)c1,1,ames,train,train
COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,1,ames,train,train
COc1cccc(C(=O)CBr)c1,0,ames,train,train
COc1cccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)c1,1,ames,test,train
COc1cccc(C=O)c1O,0,ames,train,train
COc1cccc(CN(C)N=O)c1,1,ames,train,train
COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1,1,ames,train,test
COc1cccc(CNCCCNc2ccnc3cc(Cl)ccc23)c1O,0,ames,train,train
COc1cccc(N)c1,1,ames,train,train
COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1,ames,train,test
COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,0,ames,train,train
COc1cccc(OC)c1C(N)=O,0,ames,train,train
COc1cccc([N+](=O)[O-])c1,0,ames,train,train
COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,0,ames,train,train
COc1cccc2c(NCCCNCCCl)c3ccccc3nc12,1,ames,train,train
COc1cccc2c(O)c(-c3ccccc3)c(O)nc12,0,ames,train,train
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,1,ames,train,train
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,ames,test,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,1,ames,test,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,1,ames,train,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1,0,ames,train,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCCCC2)[C@H](O)[C@H](C)O1,0,ames,test,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,0,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,1,ames,test,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,1,ames,train,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1,0,ames,train,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(Cc2ccccc2)Cc2ccccc2)[C@H](O)[C@H](C)O1,0,ames,test,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,ames,train,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](NCc2ccccc2)[C@H](O)[C@H](C)O1,0,ames,train,test
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)O)C[C@@H]3O[C@H]1C[C@H](N(Cc2ccccc2)Cc2ccccc2)[C@H](O)[C@H](C)O1,0,ames,test,test
COc1cccc2c1C(=O)c1ccccc1C2=O,1,ames,test,train
COc1cccc2c1C1(C)OOC1(C)O2,1,ames,test,test
COc1cccc2c1CC([N+](=O)[O-])c1ccc3c(c1-2)OCO3,1,ames,train,train
COc1cccc2c1OC1(C)OOC21C,1,ames,test,train
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,0,ames,train,train
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,1,ames,train,test
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,1,ames,train,train
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,ames,test,train
COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,1,ames,train,train
COc1cccc2sc(N)nc12,1,ames,train,test
COc1ccccc1-c1ccccc1,0,ames,test,train
COc1ccccc1-c1n[nH]c2nc(N[C@H]3CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC3)nc(OC)c12,0,ames,train,train
COc1ccccc1-c1nc(N)nc2c1C(=O)c1ccccc1-2,0,ames,test,train
COc1ccccc1/C=C\C=O,1,ames,train,test
COc1ccccc1CC1CO1,1,ames,train,train
COc1ccccc1N,1,ames,train,test
COc1ccccc1N=Nc1c(O)ccc2ccccc12,1,ames,test,test
COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O,0,ames,train,train
COc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,1,ames,train,train
COc1ccccc1NCSC,1,ames,train,train
COc1ccccc1O,0,ames,train,test
COc1ccccc1[N+](=O)[O-],1,ames,train,train
COc1ccn(CC(O)CN=[N+]=[N-])c(=O)n1,1,ames,test,test
COc1cnc(O)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,0,ames,train,train
COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,0,ames,train,train
COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,0,ames,train,test
COc1cncc(Cc2cc(-c3ccccc3)no2)c1,0,ames,train,test
COc1cncc(Cc2ccc(-c3ccccc3F)nc2)c1,0,ames,train,train
COc1cncc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,0,ames,test,train
COc1nc(=O)n(CC(O)CN=[N+]=[N-])cc1C,1,ames,test,train
COc1nc(C)nc(N)n1,0,ames,train,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)O)n1,0,ames,train,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,0,ames,train,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,0,ames,train,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0,ames,train,train
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccsc2C(=O)O)n1,0,ames,train,test
COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,0,ames,train,train
COc1nc(N[C@H]2CC[C@H](NS(=O)(=O)CCC(C)C)CC2)nc2[nH]nc(N3CCOC[C@H]3C)c12,0,ames,train,train
COc1nc2cc([N+](=O)[O-])cc(CBr)c2nc1OC,1,ames,train,train
COc1nc2cccc(CBr)c2nc1OC,1,ames,train,train
COc1nc2nc(NS(=O)(=O)c3c(C(F)(F)F)ccnc3OC)nn2c(O)c1Cl,0,ames,test,train
COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1,ames,test,test
COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,0,ames,train,train
COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1,ames,train,train
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0,ames,test,train
COc1ncc(N2CCOCC2)cc1S(=O)(=O)Nc1ccnc(-c2ccc(CN3CCN(C(C)C)CC3)cc2F)c1,0,ames,train,train
COc1nccc(C(F)(F)F)c1S(=O)(=O)O,0,ames,train,train
COc1nccc(C(F)(F)F)c1S(N)(=O)=O,0,ames,train,test
COc1nn(C(=O)NS(=O)(=O)c2c(C(=O)O)csc2C)c(=O)n1C,0,ames,test,test
COc1nn(CSP(=S)(OC)OC)c(=O)s1,0,ames,train,test
COc1nncc2ccccc12,0,ames,train,test
COc1nncc2cccnc12,0,ames,test,test
COc1nncc2ccncc12,0,ames,train,train
COc1nncc2cnccc12,0,ames,train,train
COc1nncc2ncccc12,0,ames,test,test
COc1nsc2c(N)cccc12,1,ames,train,train
COc1nsc2c(OCC3CO3)cccc12,1,ames,train,train
COc1nsc2c([N+](=O)[O-])cccc12,1,ames,train,train
COc1nsc2cc(N)ccc12,1,ames,train,train
COc1nsc2cc(OCC3CO3)ccc12,1,ames,train,train
COc1nsc2cc([N+](=O)[O-])ccc12,1,ames,train,test
COc1nsc2ccc(N)cc12,1,ames,train,train
COc1nsc2ccc(OCC3CO3)cc12,1,ames,train,train
COc1nsc2ccc([N+](=O)[O-])cc12,1,ames,train,train
COc1nsc2cccc([N+](=O)[O-])c12,1,ames,train,train
CP(=O)(O)CC(=O)O,0,ames,train,train
CP(=O)(O)CCC(=O)O,0,ames,train,train
CP(=O)(O)CCC(N)C(=O)[O-],0,ames,train,train
CS(=N)(=O)CCC(N)C(=O)O,0,ames,train,train
CS(=O)(=O)N1C2c3ccccc3-c3ccccc3C21,1,ames,train,train
CS(=O)(=O)NCc1ccc(-c2ccc(N)cc2F)c(Cl)c1,0,ames,test,train
CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3cc(N=[N+]=[N-])ccc23)cc1,1,ames,test,train
CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3ccc(N=[N+]=[N-])cc23)cc1,0,ames,test,train
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(N=[N+]=[N-])ccc23)cc1,1,ames,test,train
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1,1,ames,test,train
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,ames,test,test
CS(=O)(=O)O,0,ames,train,train
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,1,ames,train,train
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,1,ames,train,train
CS(=O)(=O)OCCCCOS(C)(=O)=O,1,ames,train,train
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,1,ames,train,train
CS(=O)(=O)OCCc1ccc(OCc2ccccc2)cc1,1,ames,test,train
CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,1,ames,train,train
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)C(C#N)C(=O)C1CC1,0,ames,train,train
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)O,0,ames,train,test
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,0,ames,test,test
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,ames,train,test
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,0,ames,test,train
CS(=O)(=O)c1ccc(C(=O)C2C(=O)C(O)CC(O)C2=O)c(Cl)c1COCC(F)(F)F,0,ames,train,train
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,1,ames,train,train
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,0,ames,train,test
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,1,ames,train,test
CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1,0,ames,train,train
CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1CO,0,ames,train,train
CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1COCC(F)(F)F,0,ames,train,train
CS(=O)(=O)c1ccc(C(=O)O)c(N)c1,0,ames,train,test
CS(=O)(=O)c1ccc(C(=O)O)c([N+](=O)[O-])c1,0,ames,train,train
CS(=O)(=O)c1ccc(Cl)cc1,0,ames,train,train
CS(=O)(=O)c1ccc(O)c(N)c1,0,ames,train,train
CS(=O)(=O)c1ccc2c(=O)c3c(oc2c1COCC(F)(F)F)CCCC3=O,0,ames,test,train
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,0,ames,train,test
CS(=O)(=O)c1nc(Nc2cc(F)c(F)c(F)c2)cc(N2CCNCC2)n1,0,ames,train,train
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(N2CCNCC2)n1,0,ames,train,test
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(NC2CCC(N)CC2)n1,0,ames,train,train
CS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,1,ames,test,test
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,0,ames,train,train
CS(=O)c1ccc(Cl)cc1,0,ames,train,train
CS(C)(=O)=O,0,ames,train,train
CS(C)=O,0,ames,train,train
CS/C(C)=N\OC(=O)N(C)N=O,1,ames,train,train
CSC(=O)c1cccc2nnsc12,0,ames,train,train
CSC(C)(C)/C=N\O,0,ames,train,train
CSC(C)(C)C(=O)NC(CS)C(=O)O,0,ames,train,train
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,0,ames,train,test
CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0,ames,train,train
CSC1=N[C@@](C)(c2ccccc2)C(=O)N1,0,ames,test,test
CSCC(N)C(=O)O,0,ames,train,train
CSCC(NC(=O)C(C)(C)SC)C(=O)O,0,ames,train,train
CSCC(NC(=O)COc1cccc2cnccc12)C(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,0,ames,train,test
CSCCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,0,ames,train,train
CSCCC(N)C(=O)O,0,ames,train,train
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0,ames,test,train
CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0,ames,train,test
CSCCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0,ames,train,test
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,0,ames,train,train
CSCCC=O,0,ames,train,train
CSCCl,1,ames,train,train
CSCNc1ccccc1,1,ames,train,test
CSCNc1ccccc1C(C)=O,0,ames,train,train
CSSC,0,ames,train,train
CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1,0,ames,train,train
CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3o2)CC1,0,ames,train,train
CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ncccc3o2)CC1,0,ames,train,train
CSc1cc(SC)c(N)c(C)c1N,1,ames,train,train
CSc1ccc(CN(CCc2ccc(S(N)(=O)=O)cc2)C(=O)c2ccc(-c3cssc3=S)cc2)cc1,0,ames,train,train
CSc1ccc(Cl)cc1,0,ames,train,train
CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,ames,train,train
CSc1nc(N2C[C@@H]3[C@H](C2)[C@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,0,ames,test,train
CSc1ncnc2c1ncn2CC(O)CN=[N+]=[N-],1,ames,train,train
CSc1nnc(C(C)(C)C)c(=O)n1N,0,ames,train,train
C[C@@H](Br)CBr,1,ames,train,test
C[C@@H](C#N)CCC#N,1,ames,train,train
C[C@@H](CC(=O)O)C(=O)O,0,ames,train,train
C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,ames,train,train
C[C@@H](CCN(C)C)N(C)C,0,ames,train,train
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,0,ames,train,train
C[C@@H](Cl)CCl,1,ames,train,test
C[C@@H](N)CN,0,ames,train,train
C[C@@H](N)[C@@H](O)c1ccccc1,0,ames,train,train
C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,0,ames,train,test
C[C@@H](Nc1[nH]cnc2nc(-c3ccc(CCl)cc3)cc1-2)c1ccccc1,1,ames,train,train
C[C@@H](O)C(=O)O,0,ames,train,train
C[C@@H](O)CBr,1,ames,train,train
C[C@@H](O)CCC(=O)c1ccoc1,0,ames,train,train
C[C@@H](O)CCl,1,ames,train,train
C[C@@H](O)CN,1,ames,train,train
C[C@@H](O)CN(C)N=O,1,ames,train,test
C[C@@H](O)CN(C)c1ccc(NN)nn1,1,ames,test,train
