,index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
358,1253,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4ccccn4)cc(C)nc23)c1Cl,2.8652994520322306,mouse_mic_cl,train,train
359,1254,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4ccncc4)cc(C(C)C)nc23)c1Cl,2.8016300604667204,mouse_mic_cl,train,train
360,1264,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccccc2)[C@H](C2CC2)C(F)(F)F)C1=O,2.834630487821257,mouse_mic_cl,train,train
361,1277,C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(C[C@@H](F)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F,2.9441841138679177,mouse_mic_cl,train,train
362,1279,Cc1ccc2nc(N3CC(=O)Nc4ccccc4C3)cc(NCCN)c2c1,1.0413926851582251,mouse_mic_cl,train,train
363,1280,Cc1ccc2nc(N3CCCc4ccc(F)cc4C3)cc(NCCO)c2c1,2.0791812460476247,mouse_mic_cl,test,train
364,1281,O=C(c1cc2cccnc2n1-c1cc(F)c(Cl)c(F)c1)N1CC(F)(F)C1,2.0170333392987803,mouse_mic_cl,train,train
365,1282,CCc1ccccc1/C(=N\O)NC1CCCCC1,2.1072099696478683,mouse_mic_cl,test,test
366,1283,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnc(C3CC3)o2)cc1,1.8512583487190752,mouse_mic_cl,train,train
367,1284,Cc1ncc(-c2ccc([C@H]3[C@H](C(=O)NO)[C@@H]3c3ccccc3)cc2)o1,2.725094521081469,mouse_mic_cl,train,train
368,1285,O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nc(C3CC3)cnc2c1,1.8920946026904804,mouse_mic_cl,train,train
369,1301,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4nccn4C)cc(C)nc23)c1Cl,2.9622130183603903,mouse_mic_cl,train,train
370,1302,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(OCc4ccccc4)cc(C)nc23)c1Cl,3.259276044426858,mouse_mic_cl,train,train
371,1304,C=CCn1c(=O)c2cnc(Nc3ccc4c(c3)CN(CCO)CC4)nc2n1-c1cccc(C(C)(C)O)n1,2.4871383754771865,mouse_mic_cl,train,train
372,1305,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)nc2n1-c1ccc2c(n1)[C@](C)(O)CC2,2.0827853703164503,mouse_mic_cl,train,train
373,1306,C=CCn1c(=O)c2cnc(Nc3ccc4c(c3)CNCC43CC3)nc2n1-c1ccc2c(n1)[C@@](O)(C(F)(F)F)CC2,2.7442929831226763,mouse_mic_cl,train,train
374,1307,Cc1cc(C)c(C)c(OCCN[C@@H]2CCCC[C@H]2O)c1,2.1055101847699738,mouse_mic_cl,train,train
375,1309,Cc1sc2ncnc(SCC(=O)N3CCn4c(nnc4C4CC4)C3)c2c1Cl,1.724275869600789,mouse_mic_cl,train,train
376,1310,Cc1nc2n(n1)CCN(C(=O)CSc1ncnc3sc(C)c(Cl)c13)C2,1.568201724066995,mouse_mic_cl,train,train
377,1311,COCCN(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1)S(C)(=O)=O,5.096910013008056,mouse_mic_cl,train,train
378,1319,CN(C)CCC(C)(C)Cc1ccc(C(C)(C)C)cc1,5.342422680822207,mouse_mic_cl,train,train
379,1320,CC1(C)CCCCN1Cc1ccc2c(c1)OCO2,4.2552725051033065,mouse_mic_cl,train,test
380,1321,O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,5.079181246047625,mouse_mic_cl,train,train
381,1322,c1cc2c(cc1CN1CCOCC1)OCO2,3.903089986991944,mouse_mic_cl,train,train
382,1323,O=C(NO)c1cccc2c1CN(c1nc3ccccc3[nH]1)C2,1.230448921378274,mouse_mic_cl,train,train
383,1328,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cccc(C)n2)c1F,1.591064607026499,mouse_mic_cl,train,test
384,1329,COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,2.3961993470957363,mouse_mic_cl,train,train
385,1330,COc1nc2ccc(C#N)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,1.724275869600789,mouse_mic_cl,train,test
386,1331,COc1cnc(OC)c(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c1,1.724275869600789,mouse_mic_cl,train,train
387,1334,OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,1.507855871695831,mouse_mic_cl,train,train
388,1335,CC1(C)CNC[C@@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4ccccc34)n2)C1,2.0791812460476247,mouse_mic_cl,train,train
389,1340,CC[C@@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.724275869600789,mouse_mic_cl,train,test
390,1343,CC1(C)CCC(NC(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1,2.12057393120585,mouse_mic_cl,train,train
391,1347,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.976250923931512,mouse_mic_cl,train,train
392,1358,CC1CCC(NC(=O)c2cc3cccc(Cl)c3[nH]2)CC1,3.0170333392987803,mouse_mic_cl,train,train
393,1362,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1,2.5328365306026526,mouse_mic_cl,train,train
394,1364,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.6020599913279624,mouse_mic_cl,test,test
395,1365,C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2F)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1.5185139398778875,mouse_mic_cl,train,train
396,1366,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccc3c(c2)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2.1522883443830563,mouse_mic_cl,train,test
397,1367,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.7481880270062005,mouse_mic_cl,train,test
398,1368,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,2.824776462475546,mouse_mic_cl,train,test
399,1372,c1cc2c(cc1CN1CCC3(CC1)COC3)OCO2,4.342422680822207,mouse_mic_cl,train,train
400,1373,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,4.944482672150168,mouse_mic_cl,test,train
401,1374,O=C(c1ccccc1)N1CCCC(c2cn3cccnc3n2)C1,2.3173129109156436,mouse_mic_cl,train,train
402,1377,Cc1nonc1C(=O)NC1CCCc2c1cnn2-c1ccc(OC(F)(F)F)cc1,1.7323937598229686,mouse_mic_cl,test,train
403,1378,Cc1nonc1C(=O)NC1CCCc2c1cnn2-c1ccc(C(C)(C)C)cc1,2.3010299956639813,mouse_mic_cl,test,train
404,1393,N#Cc1cccc(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)c1,1.6901960800285136,mouse_mic_cl,train,train
405,1399,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,1.230448921378274,mouse_mic_cl,train,test
406,1400,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2cccc(Cl)c2Cl)CC1,1.8864907251724816,mouse_mic_cl,train,train
407,1404,CC(C)CN(C[C@H](O)[C@@H](N)c1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,-0.8124792791635369,mouse_mic_cl,train,train
408,1405,CC(C)(C)c1cccc(S(=O)(=O)N(C[C@H](O)[C@@H](N)c2ccccc2)C2CCC2)c1,-0.4710832997223452,mouse_mic_cl,test,train
409,1420,Cn1c(-c2cc3c(s2)CNCC3)nc2c(C(N)=O)cc(F)cc21,1.8750612633917,mouse_mic_cl,train,train
410,1423,CC(C)c1cc(C(=O)N2Cc3ccc(OCCN(C)C)cc3C2)c(O)cc1O,-1.4685210829577449,mouse_mic_cl,train,train
411,1427,CS(=O)(=O)CCn1c(CN2C(=O)C3(CC3)c3ccncc32)cc2cc(Cl)ccc21,1.57978359661681,mouse_mic_cl,test,train
412,1432,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@](O)(C1CC1)CC2,1.8920946026904804,mouse_mic_cl,train,test
413,1433,COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,0.7109631189952758,mouse_mic_cl,train,test
414,1442,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,1.6532125137753435,mouse_mic_cl,test,train
415,1452,O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,2.166341291983498,mouse_mic_cl,train,train
416,1453,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4ccccc4)nn3c2)c1F,1.0,mouse_mic_cl,test,train
417,1456,O=C(Cc1ccccc1)Nc1ccc(-c2nc3cc(NC(=O)Cc4ccccc4)ccc3[nH]2)cc1,1.0220157398177203,mouse_mic_cl,test,test
418,1473,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,-1.337242168318426,mouse_mic_cl,train,train
419,1476,COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(Cl)ccc4F)CCS(=O)(=O)CC3)sc2c1,1.5185139398778875,mouse_mic_cl,test,test
420,1485,Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCOCC3)c12,4.623249290397901,mouse_mic_cl,train,test
421,1486,CN(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1)[C@@H](CO)C(N)=O,4.707570176097937,mouse_mic_cl,test,train
422,1487,COCCN(C)Cc1nc(-c2cn(CC3CCS(=O)(=O)CC3)c3c(Cl)cccc23)ns1,5.418301291319746,mouse_mic_cl,test,train
423,1491,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(OC)cc3)cc2)n1,1.3979400086720375,mouse_mic_cl,test,test
424,1492,CCCCCC(C)NCc1coc(-c2ccc(C)c(OC)c2)n1,1.9395192526186185,mouse_mic_cl,train,test
425,1493,COc1ccc(/C(=N/O)NC2CCCCC2)cc1,2.626397398824077,mouse_mic_cl,test,train
426,1496,COc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.8450980400142568,mouse_mic_cl,test,train
427,1497,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,1.6989700043360187,mouse_mic_cl,train,train
428,1498,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.6901960800285137,mouse_mic_cl,test,train
429,1499,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,1.549003262025788,mouse_mic_cl,train,train
430,1501,COCCN(C)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,4.929418925714293,mouse_mic_cl,train,train
431,1507,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(Cl)cc3)cc2)n1,1.3222192947339193,mouse_mic_cl,train,train
432,1508,O=C(Nc1ccccc1Cl)c1cnn2ccccc12,2.416640507338281,mouse_mic_cl,train,test
433,1509,O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12,1.8512583487190752,mouse_mic_cl,train,train
434,1510,CCCCc1ccc(-c2nc(CN3CCOCC3)co2)cc1,2.5415792439465807,mouse_mic_cl,train,train
435,1514,O=C(Nc1ccccc1Cl)c1cnc2ccc(-c3ccccc3)cn12,2.5575072019056577,mouse_mic_cl,train,train
436,1515,O=C(Nc1ccccc1Cl)c1cnc2ccc(N3CCCCC3)cn12,1.414973347970818,mouse_mic_cl,train,train
437,1516,CCC(C)C(NCc1ccco1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,2.3138672203691533,mouse_mic_cl,test,train
438,1517,CCc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,2.146128035678238,mouse_mic_cl,train,test
439,1520,CCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.3424226808222062,mouse_mic_cl,test,test
440,1521,O/N=C(\NC1CCCCC1)c1ccccc1Oc1ccccc1,2.884795363948981,mouse_mic_cl,train,train
441,1522,CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,1.4682568712394466,mouse_mic_cl,train,train
442,1524,N=C(NC1CCCCC1)c1ccccc1-c1ccccc1,0.3010299956639812,mouse_mic_cl,train,train
443,1525,CCCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,1.0413926851582251,mouse_mic_cl,train,train
444,1526,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(C)cc3)cc2)n1,1.1139433523068367,mouse_mic_cl,train,train
445,1527,Cc1cc(SCC2=NNC(=O)/C2=C\N(C)C)c(Cl)cc1Cl,2.9656719712201065,mouse_mic_cl,train,train
446,1544,CN(C)CCCCc1ccc(C2(O)COC2)cc1,4.832508912706237,mouse_mic_cl,train,train
447,1545,c1cc2c(cc1CN1CCC3(COC3)C1)OCO2,4.431363764158987,mouse_mic_cl,test,test
448,1546,CCCCCOc1ccc(-c2nc(CNC(C)CCCCC)co2)cc1,1.1139433523068367,mouse_mic_cl,train,train
449,1547,CCCCc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,2.098391968868855,mouse_mic_cl,train,train
450,1548,O=C(NC1CCCCC1)c1ccccc1-c1ccccc1,2.0644579892269186,mouse_mic_cl,train,test
451,1549,O/N=C(/Nc1ccc(F)cc1)c1ccccc1-c1ccccc1,1.7708520116421442,mouse_mic_cl,test,train
452,1550,CCc1cccc(N/C(=N/O)c2ccc(OC)cc2)c1,2.672097857935717,mouse_mic_cl,train,train
453,1557,CCCCCC(C)NCc1coc(-c2ccc(Cl)cc2)n1,1.230448921378274,mouse_mic_cl,train,train
454,1558,CCCCCC(C)NCc1coc(-c2ccc(C3CCCCC3)cc2)n1,0.6020599913279624,mouse_mic_cl,test,train
455,1568,O=C(Nc1ccccc1Cl)c1cnn2ccc(N3CCCCC3)cc12,1.7075701760979365,mouse_mic_cl,train,train
456,1575,CCCCCC(C)NCc1coc(-c2ccc(OCCOCC)cc2)n1,1.6232492903979006,mouse_mic_cl,train,test
457,1576,CCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.4771212547196624,mouse_mic_cl,train,train
458,1583,O=c1[nH]nc(-c2ccc(C3CC3)c(C(F)(F)F)c2)o1,1.4471580313422192,mouse_mic_cl,train,train
459,1585,O=C(NO)c1ccc(CN(Cc2nnnn2Cc2ccccc2)C(=O)c2ccccc2C(F)(F)F)cc1,1.414973347970818,mouse_mic_cl,train,test
460,1586,CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCOCC2)o1,2.6434526764861874,mouse_mic_cl,test,train
461,1587,O=C1CCN1Cc1ccc2c(c1)OCO2,5.278753600952829,mouse_mic_cl,test,train
462,1588,c1cc2c(cc1CN1CC3(COC3)C1)OCO2,3.845098040014257,mouse_mic_cl,test,train
463,1589,CCCCCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.4313637641589874,mouse_mic_cl,train,train
464,1590,CCCCc1ccc(-c2nc(CNC(C)C)co2)cc1,1.6989700043360187,mouse_mic_cl,train,train
465,1596,COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,1.7781512503836436,mouse_mic_cl,train,train
466,1598,O/N=C(\NC1CCCCC1)c1ccc(F)cc1,1.724275869600789,mouse_mic_cl,test,train
467,1600,CCCCc1ccc(-c2nc(CNCc3c(OC)cccc3OC)co2)cc1,1.8129133566428557,mouse_mic_cl,train,train
468,1603,c1csc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)c1,3.723529553280572,mouse_mic_cl,train,train
469,1608,Cc1cnc(N)nc1OCC(C)(C)C,5.447158031342219,mouse_mic_cl,test,test
470,1609,CCCCCC(C)NCc1coc(-c2ccc(OCc3ccccc3)cc2)n1,0.9542425094393248,mouse_mic_cl,train,train
471,1610,O/N=C(\NC1CCCCC1)c1cccnc1,1.0791812460476249,mouse_mic_cl,train,train
472,1611,CN(C)S(=O)(=O)N(C)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,4.838849090737256,mouse_mic_cl,test,train
473,1612,CN(C)CCCCc1ccc(C2(C)COC2)cc1,4.633468455579586,mouse_mic_cl,train,test
474,1619,Cc1cnc(-c2ccc([C@@H]3[C@@H](c4ccccc4)[C@@]3(F)C(=O)NO)cc2)nc1,2.7558748556724915,mouse_mic_cl,train,train
475,1621,c1cc2c(cc1CN1CCCCC13COC3)OCO2,5.361727836017593,mouse_mic_cl,test,train
476,1622,c1cc2c(cc1CN1CCC1)OCO2,4.041392685158225,mouse_mic_cl,train,train
477,1624,CS(=O)(=O)c1ccc(Oc2ncnc3c2cnn3C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,2.0569048513364727,mouse_mic_cl,train,train
478,1625,CC(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.9294189257142929,mouse_mic_cl,train,train
479,1626,O=C(Nc1ccccc1Cl)c1cnc2ccccn12,2.2227164711475837,mouse_mic_cl,train,test
480,1631,COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1,2.0211892990699383,mouse_mic_cl,train,train
481,1632,CC1(C)CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.281033367247728,mouse_mic_cl,train,train
482,1633,CC(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.307496037913213,mouse_mic_cl,train,train
483,1635,CCCCCC(C)NCc1coc(-c2ccc(OC3CCC3)cc2)n1,0.9542425094393248,mouse_mic_cl,test,train
484,1640,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(C)cc3)cc2)n1,1.0791812460476249,mouse_mic_cl,test,train
485,1641,Cc1ccc(/C(=N/O)Nc2cccc(F)c2)c(Oc2ccc(C(C)(C)C)cc2)n1,1.5017437296279943,mouse_mic_cl,train,train
486,1642,CC1CC(NCc2coc(-c3ccc(OC(C)C)cc3)n2)CC(C)(C)C1,1.414973347970818,mouse_mic_cl,train,train
487,1643,CC(C)Oc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.0413926851582251,mouse_mic_cl,train,train
488,1644,CCCCCC(C)NCc1coc(-c2cccc(OCC)c2)n1,1.9867717342662448,mouse_mic_cl,train,train
489,1645,CCCCCC(C)NCc1coc(-c2ccc(OCC(C)(C)C)cc2)n1,1.0791812460476249,mouse_mic_cl,train,test
490,1646,CCCCCC(C)NCc1coc(-c2ccc(OC3CCCCC3)cc2)n1,1.1139433523068367,mouse_mic_cl,train,train
491,1648,CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@@H]2N)cc1,0.8450980400142568,mouse_mic_cl,train,test
492,1650,CCCCCC(C)NCc1coc(-c2ccccc2Oc2ccccc2)n1,2.342422680822206,mouse_mic_cl,train,train
493,1653,CCP(=O)(OC)c1ccc2oc(-c3cccc(F)c3)nc2c1,2.4653828514484184,mouse_mic_cl,test,train
494,1654,CCP(=O)(OC)c1ccc2oc(-c3cccc(Cl)c3F)nc2c1,1.260071387985075,mouse_mic_cl,test,train
495,1662,COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,1.5327543789924978,mouse_mic_cl,test,train
496,1663,COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,1.583538819254352,mouse_mic_cl,train,train
497,1665,CCCCCC(C)NCc1coc(-c2ccc(C)cc2)n1,1.4913616938342726,mouse_mic_cl,train,train
498,1680,Cc1cc(Cn2c(=O)n(Cc3nnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,1.5440680443502757,mouse_mic_cl,train,test
499,1681,CN(C)CCC1(Cc2ccc(C(C)(C)C)cc2)COC1,4.113943352306837,mouse_mic_cl,test,train
500,1682,c1cc2c(cc1CN1CCC13COC3)OCO2,4.414973347970818,mouse_mic_cl,train,train
501,1683,O=C1CCCN1Cc1ccc2c(c1)OCO2,4.204119982655925,mouse_mic_cl,train,train
502,1686,COc1ccccc1CNC(c1nc(-c2ccccc2)c(N2CCOCC2)o1)C1CC1,2.4771212547196626,mouse_mic_cl,test,test
503,1687,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,2.586249638866042,mouse_mic_cl,train,train
504,1688,CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,1.8627275283179747,mouse_mic_cl,train,train
505,1689,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,2.305351369446624,mouse_mic_cl,test,train
506,1690,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,1.5563025007672873,mouse_mic_cl,train,test
507,1691,O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,2.03342375548695,mouse_mic_cl,train,train
508,1694,C[C@H](Nc1ncc(F)c(N2CCOC2=O)n1)c1cn(-c2ccc(Cl)cc2)cn1,1.863322860120456,mouse_mic_cl,train,train
509,1696,COc1ccc(N/C(=N/O)c2ccc(OC)cc2)cc1,2.575187844927661,mouse_mic_cl,train,train
510,1697,O=C(NO)c1cccc2c1CN(c1nc3ccccc3o1)C2,2.4955443375464483,mouse_mic_cl,train,train
511,1698,O=C(NO)c1cccc2c1CN(c1nc3ccccc3s1)C2,2.509202522331103,mouse_mic_cl,train,train
512,1699,O=C(NO)c1cccc2c1CN(C1=NC3CCCCC3N1)C2,2.501059262217752,mouse_mic_cl,test,train
513,1700,CC1(C)c2cccc(C(=O)NO)c2CN1c1nc2ccc(C(F)(F)F)cc2[nH]1,1.0791812460476249,mouse_mic_cl,train,train
514,1704,CCc1ccc(CCCCN(C)C)cc1,5.7160033436348,mouse_mic_cl,train,train
515,1707,c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,4.740362689494244,mouse_mic_cl,train,train
516,1708,CC1(C)CCN(Cc2ccc3c(c2)OCO3)CC1,4.491361693834273,mouse_mic_cl,train,train
517,1709,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,1.8195439355418688,mouse_mic_cl,test,test
518,1710,NCC(=O)Nc1cccc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,-0.1649438982798837,mouse_mic_cl,train,train
519,1711,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.3861421089308186,mouse_mic_cl,test,train
520,1715,CC(C)(O)CN(C[C@H](O)[C@@H](N)c1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,-1.0757207139381184,mouse_mic_cl,train,train
521,1726,COc1ccc2c(OCc3nnc4ccc(-c5cc(F)c(F)c(F)c5)nn34)ccnc2c1,2.1931245983544616,mouse_mic_cl,train,test
522,1732,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)c(=O)c2c1,1.146128035678238,mouse_mic_cl,train,train
523,1733,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCNCC1,1.1760912590556811,mouse_mic_cl,train,train
524,1735,COc1ccc(N2CCN(C)CC2)c2c1CCN(c1ccc(-c3ccc(Cl)cc3C)cn1)C2,-1.3767507096020994,mouse_mic_cl,train,train
525,1736,COc1ccc(N2CCN(C)CC2)c2c1CCN(C(=O)Nc1ccc(-c3ccc(Cl)cc3Cl)cn1)C2,-0.2335871528876005,mouse_mic_cl,train,train
526,1747,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(CNC2)C1,1.230448921378274,mouse_mic_cl,test,train
527,1768,O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1,1.6020599913279625,mouse_mic_cl,train,test
528,1776,Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1,1.4771212547196624,mouse_mic_cl,train,test
529,1787,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(Cl)cc3C)cn(C)c(=O)c2[nH]1,3.3010299956639813,mouse_mic_cl,train,train
530,1788,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3CC3)cc12,3.5228783109856385,mouse_mic_cl,train,train
531,1796,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,1.9822712330395684,mouse_mic_cl,test,train
532,1799,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Br)cn(C)c(=O)c2[nH]1,3.274926424436296,mouse_mic_cl,train,train
533,1811,Cc1c(-c2ccc(N3CCC(F)(F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,0.7803173121401513,mouse_mic_cl,test,test
534,1823,CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.1194769403851077,mouse_mic_cl,train,test
535,1824,CCNC(=O)c1cc2c(-c3cc(C4(O)CCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,4.194976695619126,mouse_mic_cl,train,train
536,1825,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C#N)cn(C)c(=O)c2[nH]1,2.912046602271791,mouse_mic_cl,train,train
537,1828,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.845098040014257,mouse_mic_cl,train,train
538,1832,Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)C[C@H]2C,1.2041199826559248,mouse_mic_cl,train,train
