,Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year
1627,CHEMBL4741974,CCC[C@H]1C(=O)N[C@@H](C2CCCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](COCCCNCCCN)C(=O)N[C@H](C)CO[C@H](CC2CC3(CCC3)C2)[C@@H](C)C(=O)N1C,PPB,'=',99.9,%,CHEMBL4669468,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4665734,Scientific Literature,Bioorg Med Chem Lett,2020.0
1628,CHEMBL4750699,CCCC[C@H]1C(=O)N(C)[C@@H](CCC)C(=O)N[C@@H](C2CCCCC2)C(=O)N[C@@H](CN)C(=O)N[C@@H](CO[C@H]2C[C@H](N)C2)C(=O)N[C@H](C)CN1CCCC,PPB,'=',97.4,%,CHEMBL4669468,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4665734,Scientific Literature,Bioorg Med Chem Lett,2020.0
1629,CHEMBL3701696,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,PPB,'=',95.0,%,CHEMBL4433799,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4433216,Scientific Literature,ACS Med Chem Lett,2019.0
1630,CHEMBL4125752,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,PPB,'=',94.1,%,CHEMBL4123638,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4118196,Scientific Literature,Bioorg Med Chem Lett,2018.0
1631,CHEMBL4126289,CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,PPB,'=',97.6,%,CHEMBL4123656,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4118197,Scientific Literature,Bioorg Med Chem Lett,2018.0
1632,CHEMBL4458575,O=C(O)C[C@H]1CCCN(C[C@@H](O)c2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,PPB,'=',99.3,%,CHEMBL4426260,Protein binding in cynomolgus monkey plasma,A,BAO_0000366,cell-free format,CHEMBL4425115,Scientific Literature,J Med Chem,2016.0
1633,CHEMBL4448276,CC(C)C(=O)Nc1ccc2oc(-c3ccc(C(C)(C)C)cc3)nc2c1,PPB,'=',100.0,%,CHEMBL4423495,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4422630,Scientific Literature,Eur J Med Chem,2019.0
1634,CHEMBL4463477,CNC(=O)C(=O)NCCCC/C=C\CCCCCCCCCc1nnn[nH]1,PPB,'=',99.97,%,CHEMBL4416910,Protein binding in human plasma at 10 uM incubated for 60 mins by LC-ESI-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4414645,Scientific Literature,J Med Chem,2019.0
1635,CHEMBL5086475,COc1ccc(C[C@@H]2NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]3[C@@H]4CCN3C(=O)[C@@H]3Cc5cn(c6ccc(F)cc56)Cc5cn(nn5)-c5cc(cc(c5)CSCCC(=O)N[C@@H](CN)C(=O)N[C@H](C)C(=O)N[C@@H](Cc5cccc(c5)C/C=C/CO4)C(=O)N3)CSCCNC(=O)[C@]3(C)CCCN3C2=O)cc1,PPB,'=',85.55,%,CHEMBL5035801,"Protein binding in Wistar Han rat at 1 mg/kg, iv measured upto 24 hrs by LC-MS/MS analysis",A,BAO_0000218,organism-based format,CHEMBL5034034,Scientific Literature,J Med Chem,2021.0
1636,CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,PPB,'=',93.4,%,CHEMBL5167646,Plasma protein binding in mouse,A,BAO_0000366,cell-free format,CHEMBL5154925,Scientific Literature,J Med Chem,2022.0
1637,CHEMBL5182418,CCC[C@H](c1cccc(C(=O)N[C@H]2CCOc3ccccc32)c1)N1C(=N)NC(CC)(CC)CC1=O,PPB,'=',98.9,%,CHEMBL5131179,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL5126668,Scientific Literature,ACS Med Chem Lett,2022.0
1638,CHEMBL4204461,CN(C)c1ccc(N2C(=O)CN(Cc3ccc(F)cc3)C2=S)cc1Cl,PPB,'=',88.8,%,CHEMBL4193902,Protein binding in Swiss Webster mouse plasma at 2 uM after 8 hrs by microdialysis based liquid chromatography/tandem mass spectrometric analysis,A,BAO_0000366,cell-free format,CHEMBL4190338,Scientific Literature,ACS Med Chem Lett,2017.0
1639,CHEMBL4521602,CCc1ccc(C[C@@H]2NC(=O)CCCSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3cccs3)NC2=O)cc1,PPB,'=',84.0,%,CHEMBL4397510,Protein binding in rat plasma at 200 to 1000 ng/ml measured after 15 mins by UC-LC/MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4396873,Scientific Literature,J Med Chem,2019.0
1640,CHEMBL5182871,CCCn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3ccccc3[nH]1)n2Cc1ccccc1,PPB,'=',96.0,%,CHEMBL5141813,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL5137079,Scientific Literature,J Med Chem,2022.0
1641,CHEMBL5078496,CC(C)c1ccc(NC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1,PPB,'=',89.0,%,CHEMBL5055307,Protein binding in rat plasma by LCMS analysis,A,BAO_0000366,cell-free format,CHEMBL5053550,Scientific Literature,Bioorg Med Chem,2021.0
1642,CHEMBL4757870,COc1ccc2c(c1)CCn1c-2cc(OCCOc2ccccc2)nc1=O,PPB,'=',78.2,%,CHEMBL4675928,Plasma protein binding in rat at 5 uM measured after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4673243,Scientific Literature,J Med Chem,2020.0
1643,CHEMBL3716365,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,PPB,'=',97.2,%,CHEMBL4675929,Plasma protein binding in human at 5 uM measured after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4673243,Scientific Literature,J Med Chem,2020.0
1644,CHEMBL5174065,COc1cc(C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,PPB,'=',87.0,%,CHEMBL5160055,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL5154768,Scientific Literature,J Med Chem,2022.0
1645,CHEMBL5189845,C[C@@H]1O[C@H](NC(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H](O)[C@@H]1O,PPB,'=',55.0,%,CHEMBL5112887,Plasma protein binding in human incubated for 30 mins by HPLC-MS analysis,A,BAO_0000366,cell-free format,CHEMBL5108077,Scientific Literature,J Med Chem,2022.0
1646,CHEMBL4752413,COCCN1CCN(c2ccc(C#Cc3cc(Cn4ccnc4[C@H](C)O)no3)cc2)CC1,PPB,'=',91.0,%,CHEMBL4689007,Protein binding in human serum at 1 ug/ml incubated for 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4680332,Scientific Literature,Bioorg Med Chem,2021.0
1647,CHEMBL5219865,O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,PPB,'=',99.27,%,CHEMBL5215742,Plasma protein binding in Kunming mouse assessed as binding rate by LC-MS/MS analysis relative to control,A,BAO_0000019,assay format,CHEMBL5214905,Scientific Literature,J Med Chem,2021.0
1648,CHEMBL5219865,O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,PPB,'=',99.75,%,CHEMBL5215744,Protein binding in Kunming mouse brain assessed as binding rate by LC-MS/MS analysis relative to control,A,BAO_0000221,tissue-based format,CHEMBL5214905,Scientific Literature,J Med Chem,2021.0
1649,CHEMBL4444912,CCN(C(=O)CCn1c2ccc(F)cc2nc1[C@H]1CC[C@H](CC)CC1)C1CCCCC1,PPB,'=',100.0,%,CHEMBL4430279,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4428085,Scientific Literature,Bioorg Med Chem Lett,2016.0
1650,CHEMBL4580214,CC(C)(C)C#Cc1cc(N(CC(=O)N2CCOCC2)C(=O)[C@H]2CC[C@H](C)CC2)c(C(=O)O)s1,PPB,'=',97.5,%,CHEMBL4478820,Protein binding in dog plasma at 1 uM,A,BAO_0000366,cell-free format,CHEMBL4477222,Scientific Literature,J Med Chem,2016.0
1651,CHEMBL4473418,COc1ccc2c(-c3ccnc(Nc4cccnc4)n3)cnn2n1,PPB,'=',97.0,%,CHEMBL4325182,Protein binding in human plasma after 18 hrs by LC/MS/MS based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4321871,Scientific Literature,J Med Chem,2020.0
1652,CHEMBL4536553,COc1ccc2c(-c3ccnc(Nc4cccnc4)n3)c(C3CC3)nn2n1,PPB,'=',100.0,%,CHEMBL4325182,Protein binding in human plasma after 18 hrs by LC/MS/MS based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4321871,Scientific Literature,J Med Chem,2020.0
1653,CHEMBL4877087,O=C1NC(=O)C(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)(C2CC2)N1,PPB,'=',79.0,%,CHEMBL4835209,Plasma protein binding in human at 5 uM measured after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4834410,Scientific Literature,J Med Chem,2021.0
1654,CHEMBL4864100,O=C1NC(=O)C(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)(C2CC2)N1,PPB,'=',94.0,%,CHEMBL4835209,Plasma protein binding in human at 5 uM measured after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4834410,Scientific Literature,J Med Chem,2021.0
1655,CHEMBL4859812,C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1,PPB,'=',82.0,%,CHEMBL4835209,Plasma protein binding in human at 5 uM measured after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4834410,Scientific Literature,J Med Chem,2021.0
1656,CHEMBL4593524,CCc1cc(Cc2ccc(CC(=O)NCCO)cc2)nc(-c2cccc(Cl)c2)n1,PPB,'=',99.6,%,CHEMBL4397216,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4396869,Scientific Literature,J Med Chem,2019.0
1657,CHEMBL4550375,CCS(=O)(=O)c1ccc2oc(-c3ccc4c(c3)C=C[C@H](O)[C@H]4O)nc2c1,PPB,'=',63.7,%,CHEMBL4378673,Protein binding in human plasma assessed as bound fraction,A,BAO_0000366,cell-free format,CHEMBL4376826,Scientific Literature,J Med Chem,2020.0
1658,CHEMBL1773683,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,PPB,'=',99.0,%,CHEMBL4378673,Protein binding in human plasma assessed as bound fraction,A,BAO_0000366,cell-free format,CHEMBL4376826,Scientific Literature,J Med Chem,2020.0
1659,CHEMBL4582082,Cc1c(-c2ccc(C(F)(F)F)cc2Cl)ccc2nn([C@@H](CC(C)C)c3ccc(C(=O)NCCC(=O)O)cc3)cc12,PPB,'=',99.99,%,CHEMBL4400436,Protein binding in human plasma at 1 uM,A,BAO_0000366,cell-free format,CHEMBL4396971,Scientific Literature,Bioorg Med Chem Lett,2019.0
1660,CHEMBL1779811,C/C=C/C[C@H](C)[C@@H](OC)[C@@H](C)[C@H](O)C[C@H]1OC(=O)C=C[C@H]1CC,PPB,'=',93.0,%,CHEMBL4370486,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4368919,Scientific Literature,J Med Chem,2019.0
1661,CHEMBL4457739,C[C@@](CCN1Cc2cc(C#CC#CC3CN(CCF)C3)cn2C1=O)(C(=O)NO)S(C)(=O)=O,PPB,'=',93.3,%,CHEMBL4325044,Protein binding in rat plasma at 1 uM by rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4321867,Scientific Literature,J Med Chem,2020.0
1662,CHEMBL4546441,CC(=O)N1CCN(c2ccc(NC(=O)Cc3cnc(-c4ccnc(F)c4)c(C)c3)nc2)CC1,PPB,'=',71.2,%,CHEMBL4427432,Protein binding in monkey plasma by rapid equilibrium dialysis,A,BAO_0000366,cell-free format,CHEMBL4425166,Scientific Literature,ACS Med Chem Lett,2016.0
1663,CHEMBL4546441,CC(=O)N1CCN(c2ccc(NC(=O)Cc3cnc(-c4ccnc(F)c4)c(C)c3)nc2)CC1,PPB,'=',90.9,%,CHEMBL4427431,Protein binding in dog plasma by rapid equilibrium dialysis,A,BAO_0000366,cell-free format,CHEMBL4425166,Scientific Literature,ACS Med Chem Lett,2016.0
1664,CHEMBL300008,O=C(O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O)c1cccnc1,PPB,'=',55.4,%,CHEMBL619354,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL1136398,Scientific Literature,Bioorg Med Chem Lett,2003.0
1665,CHEMBL5093837,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2-c1cc[n+](Cc2ccc(O[C@@H]4O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(NC(=O)CCCn4cc(CNC(=O)CCCCCN5C(=O)C=CC5=O)nn4)c2)cc1)OCO3.O=C([O-])C(F)(F)F,PPB,'=',97.09,%,CHEMBL5040426,Plasma protein binding in human measured after 2 mins by HPLC analysis,A,BAO_0000366,cell-free format,CHEMBL5038609,Scientific Literature,Eur J Med Chem,2021.0
1666,CHEMBL4585089,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,PPB,'=',95.4,%,CHEMBL4339121,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4334553,Scientific Literature,ACS Med Chem Lett,2020.0
1667,CHEMBL4753862,Cc1cc(NC2CCc3ccc(Br)cc3C2)n2nc(C(C)(F)F)nc2n1,PPB,'=',97.2,%,CHEMBL4706911,"Protein binding in Sprague-Dawley rat plasma at 1.1 mg/kg, iv administered as infusion for 10 mins by LC-MS analysis",A,BAO_0000218,organism-based format,CHEMBL4706474,Scientific Literature,J Med Chem,2016.0
1668,CHEMBL4463039,N#Cc1ccc2nnc(C(=O)N3CCC(c4ccccc4C(F)(F)F)CC3)n2c1,PPB,'=',95.1,%,CHEMBL4305296,Protein binding in ICR/CD1 mouse plasma at 1 uM after 4 hrs by LC-MS/MS-based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4304746,Scientific Literature,J Med Chem,2019.0
1669,CHEMBL3954871,N#Cc1ccc2nnc(C(=O)N3CCC(c4cccc(F)c4C(F)(F)F)CC3)n2c1,PPB,'=',98.5,%,CHEMBL4305296,Protein binding in ICR/CD1 mouse plasma at 1 uM after 4 hrs by LC-MS/MS-based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4304746,Scientific Literature,J Med Chem,2019.0
1670,CHEMBL5080175,Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2F)CC1,PPB,'=',83.0,%,CHEMBL5033204,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5032506,Scientific Literature,J Med Chem,2021.0
1671,CHEMBL5069638,CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)C4(CC4)C3)nc(=O)c2c1,PPB,'=',98.4,%,CHEMBL5050654,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5046318,Scientific Literature,ACS Med Chem Lett,2022.0
1672,CHEMBL5093378,Cc1nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(N2CCC(C)(C)CC2)c1-c1ccc(OCCc2ccc(F)cc2)cc1,PPB,'=',81.0,%,CHEMBL5049335,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL5046290,Scientific Literature,J Med Chem,2022.0
1673,CHEMBL5203375,Nc1nc2c(c(=O)[nH]1)C(c1cccc(OC(F)(F)F)c1)CC(=O)N2,PPB,'=',89.0,%,CHEMBL5135031,Plasma protein binding in human measured after 5 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5131488,Scientific Literature,Eur J Med Chem,2022.0
1674,CHEMBL5200206,O=C(O)c1ccc(/C=C/c2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,PPB,'=',99.9,%,CHEMBL5132010,Protein binding in human plasma at 5 uM measured for 6 hrs by LC-MS/MS based equlibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL5131377,Scientific Literature,J Med Chem,2021.0
1675,CHEMBL4566884,O=C1NC(c2ccccc2)(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,PPB,'=',99.3,%,CHEMBL4431234,Protein binding in CD-1 mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4428136,Scientific Literature,ACS Med Chem Lett,2016.0
1676,CHEMBL4276988,CCC[C@@H](CCO)Nc1nc(N)nc2c1CN(C(=O)c1csc(C)n1)CC2,PPB,'=',30.0,%,CHEMBL4266943,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4265889,Scientific Literature,Bioorg Med Chem Lett,2018.0
1677,CHEMBL513330,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,PPB,'=',99.0,%,CHEMBL4325182,Protein binding in human plasma after 18 hrs by LC/MS/MS based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4321871,Scientific Literature,J Med Chem,2020.0
1678,CHEMBL4527659,Cc1cnc(Nc2cccc(C#N)c2)nc1-c1cnn2ncccc12,PPB,'=',99.0,%,CHEMBL4325182,Protein binding in human plasma after 18 hrs by LC/MS/MS based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4321871,Scientific Literature,J Med Chem,2020.0
1679,CHEMBL4650521,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,PPB,'=',61.0,%,CHEMBL4701947,Protein binding in cynomolgus monkey plasma,A,BAO_0000366,cell-free format,CHEMBL4699491,Scientific Literature,J Med Chem,2020.0
1680,CHEMBL4650360,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F.O=S(=O)(O)c1ccccc1,PPB,'=',92.0,%,CHEMBL4703551,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4699559,Scientific Literature,J Med Chem,2020.0
1681,CHEMBL5190904,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2cc(C3CC3)cnc21,PPB,'=',80.3,%,CHEMBL5141611,Plasma protein binding in rat at 1 uM,A,BAO_0000366,cell-free format,CHEMBL5137074,Scientific Literature,J Med Chem,2022.0
1682,CHEMBL296191,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC(=S)N3CCCC(O)CC3)[C@H](C)[C@H]12,PPB,'=',85.0,%,CHEMBL618942,Compound was measured for binding rate for human serum at a carbapenem concentration of 10 ug/mL,A,BAO_0000019,assay format,CHEMBL1149970,Scientific Literature,Bioorg Med Chem Lett,1997.0
1683,CHEMBL5083807,CCNC(=O)c1cc(OC)c2c(c1)nc(-c1ccc(N3[C@@H](C)CC[C@@H]3C)nc1)n2C[C@@H]1CN(C)CCO1,PPB,'=',91.0,%,CHEMBL5057234,"Plasma protein binding in Han Wistar rat at 2.1 mg/kg, po by LC-MS/MS analysis",A,BAO_0000218,organism-based format,CHEMBL5055661,Scientific Literature,J Med Chem,2021.0
1684,CHEMBL3264446,COC(=O)c1cc(Br)cnc1N1CC[C@@H](NC2CCCCC2)[C@H](O)C1,PPB,'=',96.0,%,CHEMBL4424279,Protein binding in mouse plasma at 1 uM after 6 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4422661,Scientific Literature,J Med Chem,2019.0
1685,CHEMBL4160007,Cc1nnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1C,PPB,'=',94.1,%,CHEMBL4140735,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4138135,Scientific Literature,Eur J Med Chem,2017.0
1686,CHEMBL4166390,c1cncc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)c1,PPB,'=',99.2,%,CHEMBL4140735,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4138135,Scientific Literature,Eur J Med Chem,2017.0
1687,CHEMBL4177159,Cc1cc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)on1,PPB,'=',99.4,%,CHEMBL4140735,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4138135,Scientific Literature,Eur J Med Chem,2017.0
1688,CHEMBL3264446,COC(=O)c1cc(Br)cnc1N1CC[C@@H](NC2CCCCC2)[C@H](O)C1,PPB,'=',99.0,%,CHEMBL4424280,Protein binding in rat plasma at 1 uM after 6 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4422661,Scientific Literature,J Med Chem,2019.0
1689,CHEMBL4588154,CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCOC4)CC3)c(-c3nc(C)no3)cc2c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,PPB,'=',94.8,%,CHEMBL4424336,Protein binding in human plasma at 5 mM after 6 hrs by LC-MS analysis,A,BAO_0000366,cell-free format,CHEMBL4422661,Scientific Literature,J Med Chem,2019.0
1690,CHEMBL1096380,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,PPB,'=',98.2,%,CHEMBL4236084,Protein binding in human plasma at 2 uM after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4229536,Scientific Literature,Bioorg Med Chem,2018.0
1691,CHEMBL4575293,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3c(F)cc(F)cc23)ncc1F,PPB,'=',99.9,%,CHEMBL4416707,Protein binding in mouse plasma at 1 uM incubated for 6 hrs in orbital shaker by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4414632,Scientific Literature,J Med Chem,2019.0
1692,CHEMBL4575293,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3c(F)cc(F)cc23)ncc1F,PPB,'=',99.94,%,CHEMBL4416708,Protein binding in dog plasma at 1 uM incubated for 6 hrs in orbital shaker by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4414632,Scientific Literature,J Med Chem,2019.0
1693,CHEMBL4225135,Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(F)cn3)cc(N3CCOCC3)c2)nc1,PPB,'=',85.1,%,CHEMBL4222592,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4219153,Scientific Literature,Bioorg Med Chem Lett,2018.0
1694,CHEMBL4065858,O=C1N[C@](c2ccc(N3CCOCC3)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl,PPB,'=',99.1,%,CHEMBL4431234,Protein binding in CD-1 mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4428136,Scientific Literature,ACS Med Chem Lett,2016.0
1695,CHEMBL3787482,CCOc1ccc(S(=O)(=O)CC)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,PPB,'=',88.0,%,CHEMBL4223769,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4219230,Scientific Literature,Bioorg Med Chem Lett,2018.0
1696,CHEMBL5178464,COc1cccc(F)c1CNc1ccc(-c2cnc(C)nc2C)c2nncn12,PPB,'=',85.0,%,CHEMBL5163317,Plasma protein binding in dog at 1 uM measured after 6 hrs LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5154826,Scientific Literature,J Med Chem,2022.0
1697,CHEMBL5192409,Cc1cc(C)cc(-n2nc(-c3ccc(C(F)(F)F)cc3O)nc2-c2ccccc2O)c1,PPB,'=',99.92,%,CHEMBL5147239,Plasma protein binding in Sprague-Dawley rat plasma at 10 uM incubated for 6 hrs by LC-MS/MS based equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL5143655,Scientific Literature,Eur J Med Chem,2022.0
1698,CHEMBL5190688,O=C(Nc1cc(-c2ccn3ccnc3c2)ccn1)C1CC1,PPB,'=',84.0,%,CHEMBL5138000,Plasma protein binding in rat incubated for 24 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5136982,Scientific Literature,J Med Chem,2022.0
1699,CHEMBL5190274,NC(=O)c1ccccc1Nc1ccnc(NC(=O)C2CC2)c1,PPB,'=',68.0,%,CHEMBL5138000,Plasma protein binding in rat incubated for 24 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5136982,Scientific Literature,J Med Chem,2022.0
1700,CHEMBL4791759,COC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,PPB,'=',0.2,%,CHEMBL4667675,Plasma protein binding in human assessed as unbound fraction,A,BAO_0000366,cell-free format,CHEMBL4665658,Scientific Literature,Bioorg Med Chem Lett,2019.0
1701,CHEMBL4748750,C[C@@H]1CN(c2ccc(S(C)(=O)=O)cc2F)CCN1c1nccc(C(=O)NC2C3CC4CC2CC(O)(C4)C3)n1,PPB,'=',99.0,%,CHEMBL4681486,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4680093,Scientific Literature,J Med Chem,2016.0
1702,CHEMBL5208103,C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN(C)C)c4)c4ccccc43)cn12,PPB,'=',99.9,%,CHEMBL5167063,Protein binding in rat lung homogenate at 10 uM incubated for 4 hrs by LC/MS/MS analysis,A,BAO_0000221,tissue-based format,CHEMBL5154908,Scientific Literature,J Med Chem,2022.0
1703,CHEMBL4798106,Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2C,PPB,'=',98.0,%,CHEMBL4716988,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4715706,Scientific Literature,ACS Med Chem Lett,2016.0
1704,CHEMBL4759645,Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)CC2,PPB,'=',93.0,%,CHEMBL4716988,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4715706,Scientific Literature,ACS Med Chem Lett,2016.0
1705,CHEMBL4742152,Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,PPB,'=',98.0,%,CHEMBL4716990,Protein binding in dog plasma,A,BAO_0000366,cell-free format,CHEMBL4715706,Scientific Literature,ACS Med Chem Lett,2016.0
1706,CHEMBL4450724,Cn1cc(-c2ccc3c(c2)CC[C@@]32OC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C(F)(F)F)C2=O)cn1,PPB,'=',99.4,%,CHEMBL4325441,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4321876,Scientific Literature,J Med Chem,2020.0
