Smiles_unify,Smiles,value,source,property,cell_type,s9
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,EFSA,ames,TA 100,0
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,EFSA,ames,TA 102,0
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,EFSA,ames,TA 1535,0
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,EFSA,ames,TA 1537,0
CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,CS(=O)(=O)c1cc(C(F)(F)F)cnc1O,0,EFSA,ames,TA 98,0
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,WP2 Uvr A,1
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,WP2 Uvr A,0
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 100,1
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1535,1
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1537,1
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 98,1
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 100,0
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1535,0
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1537,0
NC(=O)CNC(=O)c1cnccc1C(F)(F)F,NC(=O)CNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 98,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 100,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 1535,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 1537,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 97,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 98,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1530,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1531,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1532,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1964,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA92,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA94,1
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 100,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 1535,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 1537,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 97,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA 98,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1530,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1531,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1532,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA1964,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA92,0
C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,0,EFSA,ames,TA94,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,WP2 Uvr A,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,WP2 Uvr A,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 100,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1535,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1537,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1538,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 98,1
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 100,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1535,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1537,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 1538,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0,EFSA,ames,TA 98,0
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,WP2 Uvr A,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,WP2 Uvr A,0
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 100,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 1535,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 1537,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 98,1
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 100,0
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 1535,0
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 1537,0
NC1=C(Cl)C(=O)c2ccccc2C1=O,NC1=C(Cl)C(=O)c2ccccc2C1=O,0,EFSA,ames,TA 98,0
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 100,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 102,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 1535,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 1537,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 98,1
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 100,0
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 102,0
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 1535,0
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 1537,0
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C(N)=O)c1cccc(Oc2ccccc2)c1,0,EFSA,ames,TA 98,0
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 100,1
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 1535,1
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 1537,1
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 98,1
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 100,0
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 1535,0
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 1537,0
Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1,0,EFSA,ames,TA 98,0
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 100,1
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 102,1
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 1535,1
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 1537,1
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 98,1
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 100,0
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 102,0
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 1535,0
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 1537,0
COc1cc(O)nc(NC(N)=O)n1,COc1cc(O)nc(NC(N)=O)n1,0,EFSA,ames,TA 98,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,WP2 Uvr A,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,WP2 Uvr A,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 100,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1535,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1537,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1538,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 98,1
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 100,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1535,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1537,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 1538,0
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,0,EFSA,ames,TA 98,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 100,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 102,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1535,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1537,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1538,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 98,1
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 100,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 102,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1535,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1537,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 1538,0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(N)=O,0,EFSA,ames,TA 98,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,WP2 Uvr A,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,WP2 Uvr A,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 100,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1535,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1537,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1538,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 98,1
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 100,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1535,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1537,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 1538,0
COc1ccc([N+](=O)[O-])cc1[O-],COc1ccc([N+](=O)[O-])cc1[O-].[Na+],0,EFSA,ames,TA 98,0
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,WP2 Uvr A,1
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,WP2 Uvr A,0
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 100,1
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1535,1
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1537,1
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 98,1
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 100,0
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1535,0
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 1537,0
N#CCNC(=O)c1cnccc1C(F)(F)F,N#CCNC(=O)c1cnccc1C(F)(F)F,0,EFSA,ames,TA 98,0
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,WP2 Uvr A PKM 101,1
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,WP2 Uvr A PKM 101,0
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 100,1
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 1535,1
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 1537,1
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 98,1
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 100,0
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 1535,0
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 1537,0
COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,COc1cc(OC)nc(-n2c(=O)[nH]c(=O)c3ccc(C(F)(F)F)nc32)n1,0,EFSA,ames,TA 98,0
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,WP2 Uvr A,1
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,WP2 Uvr A,0
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 100,1
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 1535,1
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 1537,1
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 98,1
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 100,0
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 1535,0
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 1537,0
CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,CC(C)N1C(=O)c2cccc(O)c2NS1(=O)=O,0,EFSA,ames,TA 98,0
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 100,1
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 102,1
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 1535,1
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 1537,1
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 98,1
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 100,0
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 102,0
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 1535,0
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 1537,0
CNC(=O)Nc1ccc(Br)cc1,CNC(=O)Nc1ccc(Br)cc1,0,EFSA,ames,TA 98,0
Cn1cc(C(N)=O)c(C(F)(F)F)n1,Cn1cc(C(N)=O)c(C(F)(F)F)n1,0,EFSA,ames,Not Reported,1
Cn1cc(C(N)=O)c(C(F)(F)F)n1,Cn1cc(C(N)=O)c(C(F)(F)F)n1,0,EFSA,ames,Not Reported,0
CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,EFSA,ames,WP2 Uvr A,1
CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,EFSA,ames,WP2 Uvr A,0
CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,EFSA,ames,TA 100,1
CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,EFSA,ames,TA 1535,1
CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,CCc1nc2c(o1)CC(CC(C)S(=O)(=O)CC)CC2=O,0,EFSA,ames,TA 1537,1
